1.004076935350894928e-02,9.893109090626239777e-03,1.018455997109413147e-02,9.792028926312923431e-03,9.697506204247474670e-03,9.979736991226673126e-03,9.728755801916122437e-03,1.025255117565393448e-02,9.856292046606540680e-03,1.005659904330968857e-02,1.001604832708835602e-02,1.003881730139255524e-02,9.934203699231147766e-03,9.890060871839523315e-03,9.826939553022384644e-03,9.856807067990303040e-03,9.688693098723888397e-03,9.830591268837451935e-03,9.851905517280101776e-03,9.840143844485282898e-03,9.834173135459423065e-03,9.793092496693134308e-03,9.800509549677371979e-03,1.006609853357076645e-02,9.890214540064334869e-03,9.997235611081123352e-03,9.807440452277660370e-03,1.005428191274404526e-02,9.798010811209678650e-03,9.898526594042778015e-03,9.855087846517562866e-03,1.009328663349151611e-02,9.957619942724704742e-03,1.002313010394573212e-02,9.714207611978054047e-03,9.656098671257495880e-03,9.578247554600238800e-03,9.831496514379978180e-03,1.009619608521461487e-02,9.837565943598747253e-03,1.016034744679927826e-02,1.002641580998897552e-02,9.452675469219684601e-03,1.004443969577550888e-02,9.801065549254417419e-03,9.909905493259429932e-03,9.936547838151454926e-03,1.015268266201019287e-02,1.006666664034128189e-02,9.623343124985694885e-03,9.952044114470481873e-03,9.930848143994808197e-03,9.723615832626819611e-03,9.777957573533058167e-03,9.737841784954071045e-03,1.005801279097795486e-02,9.799670428037643433e-03,9.898551739752292633e-03,9.961660020053386688e-03,9.769283235073089600e-03,1.004301756620407104e-02,9.799423627555370331e-03,9.943488053977489471e-03,9.686976671218872070e-03,1.016500871628522873e-02,9.989188052713871002e-03,9.789778850972652435e-03,9.665620513260364532e-03,1.016804482787847519e-02,9.656570851802825928e-03,1.000678632408380508e-02,1.005952898412942886e-02,1.013579964637756348e-02,9.922654367983341217e-03,9.845641441643238068e-03,1.004742365330457687e-02,9.736470878124237061e-03,9.982301853597164154e-03,9.844314306974411011e-03,9.836563840508460999e-03,9.625311009585857391e-03,1.011812407523393631e-02,1.003167126327753067e-02,9.983476251363754272e-03,1.000889204442501068e-02,9.923349134624004364e-03,9.744219481945037842e-03,9.799739345908164978e-03,9.770503267645835876e-03,1.002223603427410126e-02,9.904035367071628571e-03,9.708059951663017273e-03,1.014707144349813461e-02,9.914052672684192657e-03,1.006825361400842667e-02,9.752559475600719452e-03,9.982245042920112610e-03,1.008693780750036240e-02,9.656715206801891327e-03,9.836249053478240967e-03,9.969415143132209778e-03
9.857673197984695435e-03,9.360848926007747650e-03,1.002934388816356659e-02,9.504786692559719086e-03,9.947802871465682983e-03,1.000919844955205917e-02,9.714199230074882507e-03,1.010139938443899155e-02,1.020460389554500580e-02,9.970375336706638336e-03,9.416155517101287842e-03,9.919505566358566284e-03,9.996095672249794006e-03,9.669969789683818817e-03,9.926723316311836243e-03,9.973281994462013245e-03,9.756580926477909088e-03,9.833572432398796082e-03,1.017055381089448929e-02,1.007569767534732819e-02,1.001470442861318588e-02,9.737581014633178711e-03,9.596932679414749146e-03,1.004507020115852356e-02,9.815894998610019684e-03,9.793905541300773621e-03,1.000586058944463730e-02,9.908254258334636688e-03,9.794353507459163666e-03,9.859778918325901031e-03,1.002908684313297272e-02,1.015886012464761734e-02,9.850784204900264740e-03,1.005104370415210724e-02,9.533805772662162781e-03,9.705626405775547028e-03,9.959567338228225708e-03,9.631630964577198029e-03,9.969971142709255219e-03,9.791436605155467987e-03,9.904704056680202484e-03,9.859728626906871796e-03,9.846700355410575867e-03,9.923515841364860535e-03,9.816802106797695160e-03,9.955787099897861481e-03,1.002865191549062729e-02,1.004454586654901505e-02,9.973994456231594086e-03,9.718661196529865265e-03,9.898650459945201874e-03,9.773471392691135406e-03,9.710777550935745239e-03,1.002033706754446030e-02,9.932965040206909180e-03,9.756713174283504486e-03,1.000868994742631912e-02,1.013354584574699402e-02,1.009727548807859421e-02,9.685997851192951202e-03,9.987793862819671631e-03,1.006809063255786896e-02,9.950387291610240936e-03,9.569531306624412537e-03,1.006328314542770386e-02,1.018421258777379990e-02,9.636872448027133942e-03,9.722589515149593353e-03,1.027924381196498871e-02,9.749700315296649933e-03,9.990794584155082703e-03,1.031863316893577576e-02,9.979213587939739227e-03,9.911812841892242432e-03,9.686458855867385864e-03,9.999947622418403625e-03,9.977658279240131378e-03,1.013583224266767502e-02,1.005920767784118652e-02,9.753489866852760315e-03,9.917140007019042969e-03,9.749641641974449158e-03,9.816948324441909790e-03,9.951147250831127167e-03,1.020050514489412308e-02,9.721088223159313202e-03,9.722540155053138733e-03,9.795152582228183746e-03,1.007551886141300201e-02,9.816083125770092010e-03,9.865216910839080811e-03,1.015574112534523010e-02,1.022215839475393295e-02,1.021195203065872192e-02,1.000971347093582153e-02,9.910196997225284576e-03,9.707507677376270294e-03,1.014751382172107697e-02,9.486774913966655731e-03,9.712705388665199280e-03,9.995875880122184753e-03
1.014168746769428253e-02,9.964364580810070038e-03,1.049273740500211716e-02,9.653314948081970215e-03,9.772273711860179901e-03,1.001255679875612259e-02,9.749304503202438354e-03,1.004926022142171860e-02,1.018934044986963272e-02,9.977197274565696716e-03,9.897179901599884033e-03,9.814535267651081085e-03,9.868187829852104187e-03,9.696636348962783813e-03,9.796557947993278503e-03,9.908040985465049744e-03,1.003396045416593552e-02,9.774497710168361664e-03,1.019040029495954514e-02,1.007818896323442459e-02,9.906669147312641144e-03,1.008911803364753723e-02,9.918061085045337677e-03,1.005227118730545044e-02,9.706075303256511688e-03,9.848315268754959106e-03,9.837742894887924194e-03,1.011462416499853134e-02,9.795747697353363037e-03,1.012091618031263351e-02,9.942369535565376282e-03,1.008194219321012497e-02,9.956203401088714600e-03,9.834049269556999207e-03,9.641744196414947510e-03,9.525765664875507355e-03,9.778372012078762054e-03,9.476460516452789307e-03,9.786528535187244415e-03,9.934559464454650879e-03,1.001795660704374313e-02,9.730555117130279541e-03,9.998434223234653473e-03,1.007497962564229965e-02,9.690312668681144714e-03,9.904938749969005585e-03,9.933928027749061584e-03,9.951311163604259491e-03,9.725050069391727448e-03,9.982201270759105682e-03,9.740225970745086670e-03,9.839896112680435181e-03,9.624548256397247314e-03,9.845964610576629639e-03,1.003653276711702347e-02,9.885706938803195953e-03,9.944638237357139587e-03,9.893933311104774475e-03,9.833896532654762268e-03,9.676055982708930969e-03,1.006606500595808029e-02,1.001347228884696960e-02,9.790968149900436401e-03,9.615277871489524841e-03,1.021802518516778946e-02,1.002254337072372437e-02,9.736180305480957031e-03,9.850284084677696228e-03,1.012725662440061569e-02,9.770012460649013519e-03,9.626760147511959076e-03,1.017454732209444046e-02,1.000885199755430222e-02,9.941521100699901581e-03,9.820275008678436279e-03,1.028130669146776199e-02,9.844887070357799530e-03,9.999702684581279755e-03,9.882421232759952545e-03,9.736871346831321716e-03,9.787157177925109863e-03,9.649964049458503723e-03,9.880231693387031555e-03,9.988163597881793976e-03,9.988016448915004730e-03,1.006793975830078125e-02,9.624443948268890381e-03,9.949401021003723145e-03,9.837434627115726471e-03,9.537424892187118530e-03,1.012282632291316986e-02,1.019044592976570129e-02,1.023191865533590317e-02,9.984649717807769775e-03,1.012959796935319901e-02,9.704542346298694611e-03,9.732088074088096619e-03,9.799561463296413422e-03,9.707628749310970306e-03,9.615401737391948700e-03,1.020521391183137894e-02
9.905095212161540985e-03,9.630233049392700195e-03,1.013884227722883224e-02,9.646170772612094879e-03,9.857200086116790771e-03,9.953955188393592834e-03,9.654120542109012604e-03,1.027643680572509766e-02,9.921379387378692627e-03,1.013140380382537842e-02,9.812682867050170898e-03,1.006884127855300903e-02,9.933554567396640778e-03,9.695324115455150604e-03,9.792590513825416565e-03,9.886591695249080658e-03,9.777821600437164307e-03,9.862425737082958221e-03,1.010553259402513504e-02,9.933472611010074615e-03,9.951072745025157928e-03,9.780987165868282318e-03,9.680990129709243774e-03,1.008345000445842743e-02,9.943089447915554047e-03,9.862615726888179779e-03,9.844920597970485687e-03,9.839933365583419800e-03,9.731216356158256531e-03,9.894703514873981476e-03,9.737725369632244110e-03,1.008964143693447113e-02,1.007489580661058426e-02,1.006246544420719147e-02,9.656130336225032806e-03,9.658816270530223846e-03,9.749172255396842957e-03,9.827423840761184692e-03,1.011228095740079880e-02,9.866864420473575592e-03,1.000749506056308746e-02,9.876005351543426514e-03,9.518217295408248901e-03,9.983932599425315857e-03,9.751802310347557068e-03,9.870171546936035156e-03,9.910734370350837708e-03,1.016093045473098755e-02,9.908256120979785919e-03,9.708016179502010345e-03,9.879867546260356903e-03,1.000354066491127014e-02,9.759011678397655487e-03,9.861323982477188110e-03,9.789206087589263916e-03,9.919626638293266296e-03,9.892872534692287445e-03,9.868625551462173462e-03,1.004582177847623825e-02,9.708339348435401917e-03,9.914858266711235046e-03,9.938665665686130524e-03,9.990347549319267273e-03,9.705625474452972412e-03,1.012447196990251541e-02,1.008057966828346252e-02,9.854651056230068207e-03,9.666112251579761505e-03,1.020972244441509247e-02,9.726862423121929169e-03,9.964711964130401611e-03,1.012342609465122223e-02,1.007881946861743927e-02,9.860200807452201843e-03,9.839164093136787415e-03,1.008641626685857773e-02,9.852992370724678040e-03,1.000491902232170105e-02,9.891122579574584961e-03,9.878674522042274475e-03,9.690217673778533936e-03,9.968931786715984344e-03,9.933685883879661560e-03,9.974697604775428772e-03,1.020556036382913589e-02,9.791173040866851807e-03,9.664858691394329071e-03,9.790120646357536316e-03,9.914007969200611115e-03,1.002174243330955505e-02,9.973514825105667114e-03,9.971866384148597717e-03,1.002677623182535172e-02,1.009783614426851273e-02,1.005467679351568222e-02,9.852600283920764923e-03,9.844256564974784851e-03,1.015988830476999283e-02,9.618966840207576752e-03,9.741106070578098297e-03,1.005531009286642075e-02
1.007412094622850418e-02,9.746272116899490356e-03,1.024060603231191635e-02,9.842537343502044678e-03,9.802993386983871460e-03,1.002969965338706970e-02,9.755256585776805878e-03,1.020501088351011276e-02,1.017672568559646606e-02,9.942975826561450958e-03,9.868630208075046539e-03,1.001002732664346695e-02,9.855944663286209106e-03,9.768650867044925690e-03,9.861453436315059662e-03,9.914202615618705750e-03,9.741724468767642975e-03,9.717398323118686676e-03,1.001122314482927322e-02,9.917536750435829163e-03,9.870057925581932068e-03,9.726385585963726044e-03,9.632262401282787323e-03,1.001443527638912201e-02,9.849234484136104584e-03,9.822482243180274963e-03,1.011548656970262527e-02,9.860723279416561127e-03,9.806700982153415680e-03,9.791170246899127960e-03,1.002010423690080643e-02,1.017030887305736542e-02,9.992606006562709808e-03,9.601175785064697266e-03,9.691054932773113251e-03,9.696959517896175385e-03,9.757793508470058441e-03,9.783218614757061005e-03,9.888842701911926270e-03,9.696411900222301483e-03,1.006159186363220215e-02,9.732091799378395081e-03,1.003632228821516037e-02,9.980925358831882477e-03,9.764437563717365265e-03,1.000982709228992462e-02,9.801415726542472839e-03,1.011235173791646957e-02,9.760871529579162598e-03,9.943064302206039429e-03,9.980979375541210175e-03,9.964821860194206238e-03,9.655203670263290405e-03,9.930851869285106659e-03,9.716291911900043488e-03,9.835858829319477081e-03,9.833361022174358368e-03,9.761477820575237274e-03,9.971755556762218475e-03,9.708333760499954224e-03,9.979802183806896210e-03,9.951163083314895630e-03,9.990181773900985718e-03,9.574582800269126892e-03,1.018001511693000793e-02,1.005146931856870651e-02,9.678447619080543518e-03,9.847154840826988220e-03,1.025983691215515137e-02,9.857156313955783844e-03,1.001629326492547989e-02,9.950289502739906311e-03,9.858992882072925568e-03,1.013688649982213974e-02,9.730942547321319580e-03,1.007021870464086533e-02,9.691012091934680939e-03,9.772446006536483765e-03,1.001030020415782928e-02,9.796765632927417755e-03,9.736097417771816254e-03,9.899996221065521240e-03,9.887692518532276154e-03,1.003415882587432861e-02,9.994371794164180756e-03,9.777827188372612000e-03,9.564899839460849762e-03,9.806790389120578766e-03,9.924363344907760620e-03,9.833528660237789154e-03,1.001365762203931808e-02,1.011927984654903412e-02,1.033011171966791153e-02,1.008382346481084824e-02,1.027295459061861038e-02,9.707105346024036407e-03,9.924422018229961395e-03,1.019494794309139252e-02,9.701064787805080414e-03,9.713847190141677856e-03,1.024285238236188889e-02
1.002379320561885834e-02,9.818146005272865295e-03,1.041892170906066895e-02,9.660739451646804810e-03,9.872419759631156921e-03,9.856284596025943756e-03,9.760276414453983307e-03,1.016368158161640167e-02,1.009993348270654678e-02,9.821433573961257935e-03,9.727864526212215424e-03,1.008263044059276581e-02,9.876173920929431915e-03,9.820970706641674042e-03,9.877244010567665100e-03,9.867893531918525696e-03,9.896913543343544006e-03,9.779419749975204468e-03,1.006721332669258118e-02,1.018077414482831955e-02,9.824350476264953613e-03,9.912575595080852509e-03,9.832634590566158295e-03,1.022815890610218048e-02,9.819115512073040009e-03,9.909687563776969910e-03,9.627426974475383759e-03,9.932961314916610718e-03,9.807024151086807251e-03,1.001893170177936554e-02,9.868118911981582642e-03,1.008431799709796906e-02,9.849215857684612274e-03,9.911037050187587738e-03,9.604872204363346100e-03,9.722501970827579498e-03,9.662082418799400330e-03,9.710835292935371399e-03,9.873460046947002411e-03,9.963953867554664612e-03,1.005522999912500381e-02,9.799566119909286499e-03,9.809907525777816772e-03,1.010777801275253296e-02,9.684708900749683380e-03,9.853094816207885742e-03,1.003917958587408066e-02,1.018225029110908508e-02,9.802388958632946014e-03,9.963371790945529938e-03,9.851137176156044006e-03,9.871728718280792236e-03,9.796781465411186218e-03,9.803914465010166168e-03,9.975666180253028870e-03,9.997322224080562592e-03,9.837989695370197296e-03,9.797296486794948578e-03,9.906949475407600403e-03,9.860235266387462616e-03,9.935830719769001007e-03,9.825034067034721375e-03,9.825197048485279083e-03,9.823488071560859680e-03,1.032439619302749634e-02,9.854852221906185150e-03,9.753723628818988800e-03,9.895591065287590027e-03,1.005087979137897491e-02,9.619403630495071411e-03,9.778102859854698181e-03,1.017555128782987595e-02,1.027316134423017502e-02,9.827128611505031586e-03,9.842991828918457031e-03,1.015973743051290512e-02,9.805650450289249420e-03,9.983001276850700378e-03,9.964833036065101624e-03,9.905809536576271057e-03,9.762763045728206635e-03,9.899313561618328094e-03,9.831041097640991211e-03,9.840685874223709106e-03,1.002067793160676956e-02,1.006380282342433929e-02,9.672829881310462952e-03,9.914045222103595734e-03,9.896154515445232391e-03,9.628802537918090820e-03,1.007465925067663193e-02,9.890533052384853363e-03,1.006079651415348053e-02,9.832390584051609039e-03,9.994151070713996887e-03,9.774034842848777771e-03,9.954321198165416718e-03,1.007276121526956558e-02,9.595801122486591339e-03,9.675848297774791718e-03,1.008774340152740479e-02
9.867780841886997223e-03,9.504931047558784485e-03,1.011265534907579422e-02,9.472176432609558105e-03,9.897937998175621033e-03,9.919591248035430908e-03,9.773792698979377747e-03,1.012875046581029892e-02,1.012004818767309189e-02,9.949004277586936951e-03,9.377058595418930054e-03,1.013657730072736740e-02,9.950048290193080902e-03,9.765528142452239990e-03,9.937806054949760437e-03,9.922495111823081970e-03,9.626496583223342896e-03,9.771985933184623718e-03,1.007889583706855774e-02,1.021188218146562576e-02,9.873961098492145538e-03,9.614374488592147827e-03,9.573072195053100586e-03,1.005175895988941193e-02,9.915770031511783600e-03,9.883449412882328033e-03,9.919265285134315491e-03,9.804618544876575470e-03,9.898465126752853394e-03,9.839086793363094330e-03,9.954585693776607513e-03,1.006160676479339600e-02,9.870356880128383636e-03,1.002216152846813202e-02,9.582751430571079254e-03,9.801896288990974426e-03,9.734041988849639893e-03,9.894294664263725281e-03,9.999791160225868225e-03,9.954920969903469086e-03,9.986460208892822266e-03,9.904503822326660156e-03,9.859625250101089478e-03,1.002485118806362152e-02,9.893371723592281342e-03,9.897998534142971039e-03,1.003517769277095795e-02,1.009827386587858200e-02,9.954100474715232849e-03,9.789664298295974731e-03,1.000166498124599457e-02,9.894274175167083740e-03,9.941501542925834656e-03,9.908312000334262848e-03,9.878360666334629059e-03,9.926596656441688538e-03,9.980522096157073975e-03,9.938267059624195099e-03,1.010120939463376999e-02,9.864088147878646851e-03,1.000362914055585861e-02,9.797252714633941650e-03,9.965189732611179352e-03,9.689561091363430023e-03,1.011129934340715408e-02,9.977101348340511322e-03,9.673606604337692261e-03,9.926573373377323151e-03,1.000469457358121872e-02,9.704129770398139954e-03,1.021828502416610718e-02,1.034309063106775284e-02,1.014907658100128174e-02,9.861764498054981232e-03,9.597591124475002289e-03,1.012598630040884018e-02,9.907768107950687408e-03,9.929300285875797272e-03,1.000948343425989151e-02,9.899763390421867371e-03,9.791037067770957947e-03,9.816839359700679779e-03,9.800164960324764252e-03,9.888648055493831635e-03,1.007835846394300461e-02,9.827486239373683929e-03,9.667800739407539368e-03,9.762948378920555115e-03,1.006072666496038437e-02,9.695993736386299133e-03,9.928612038493156433e-03,9.998759254813194275e-03,1.012337021529674530e-02,9.856459684669971466e-03,9.933230467140674591e-03,9.857929311692714691e-03,9.916155599057674408e-03,1.029440481215715408e-02,9.367287158966064453e-03,9.761097840964794159e-03,1.002310868352651596e-02
9.944403544068336487e-03,9.645213373005390167e-03,1.039208751171827316e-02,9.584064595401287079e-03,9.870510548353195190e-03,9.964288212358951569e-03,9.695745073258876801e-03,1.036107260733842850e-02,9.929622523486614227e-03,1.012918446213006973e-02,9.879746474325656891e-03,1.012174692004919052e-02,9.936049580574035645e-03,9.682097472250461578e-03,9.813399054110050201e-03,9.781687520444393158e-03,9.790060110390186310e-03,9.843766689300537109e-03,1.010305993258953094e-02,9.975163266062736511e-03,9.975130669772624969e-03,9.771940298378467560e-03,9.692135266959667206e-03,1.016524713486433029e-02,9.881536476314067841e-03,9.911366738379001617e-03,9.766526520252227783e-03,9.920524433255195618e-03,9.680103510618209839e-03,9.954592213034629822e-03,9.686452336609363556e-03,1.017799507826566696e-02,1.011026091873645782e-02,9.939758107066154480e-03,9.583314880728721619e-03,9.592519141733646393e-03,9.744879789650440216e-03,9.605965577065944672e-03,1.006077788770198822e-02,9.830890223383903503e-03,9.873652830719947815e-03,9.793908335268497467e-03,9.619462303817272186e-03,9.954367764294147491e-03,9.686062112450599670e-03,9.875600226223468781e-03,9.895300492644309998e-03,1.019071973860263824e-02,9.848220273852348328e-03,9.826659224927425385e-03,9.766768664121627808e-03,9.895704686641693115e-03,9.738045744597911835e-03,9.869234636425971985e-03,9.854529052972793579e-03,9.922304190695285797e-03,9.853307157754898071e-03,9.843069128692150116e-03,9.904447011649608612e-03,9.672008454799652100e-03,9.873418137431144714e-03,1.001114211976528168e-02,1.000433228909969330e-02,9.707219898700714111e-03,1.024569477885961533e-02,1.004587393254041672e-02,9.821915999054908752e-03,9.722296148538589478e-03,1.030580699443817139e-02,9.732717648148536682e-03,9.867294691503047943e-03,1.016011927276849747e-02,1.012229826301336288e-02,9.852557443082332611e-03,9.914560243487358093e-03,1.004757080227136612e-02,9.815083816647529602e-03,1.012937072664499283e-02,9.945774450898170471e-03,9.896294213831424713e-03,9.762626141309738159e-03,9.976699016988277435e-03,9.901310317218303680e-03,1.003187429159879684e-02,1.021900959312915802e-02,9.916715323925018311e-03,9.648567996919155121e-03,9.789079427719116211e-03,9.856834076344966888e-03,9.945100173354148865e-03,9.978218004107475281e-03,9.980327449738979340e-03,1.003442984074354172e-02,1.017161086201667786e-02,1.004923693835735321e-02,9.757490828633308411e-03,9.768614545464515686e-03,1.009003538638353348e-02,9.775883518159389496e-03,9.596657007932662964e-03,1.015017461031675339e-02
1.004848536103963852e-02,9.929994121193885803e-03,1.022858545184135437e-02,9.634059853851795197e-03,9.731649421155452728e-03,1.000347919762134552e-02,9.726723656058311462e-03,1.001678500324487686e-02,1.016730256378650665e-02,9.981227107346057892e-03,9.804108180105686188e-03,9.891360998153686523e-03,9.853353723883628845e-03,9.731243364512920380e-03,9.764552116394042969e-03,9.963133372366428375e-03,9.914165362715721130e-03,9.736994281411170959e-03,1.010976452380418777e-02,1.010850910097360611e-02,9.871106594800949097e-03,9.979938156902790070e-03,9.804453700780868530e-03,1.000770740211009979e-02,9.741488844156265259e-03,9.812846779823303223e-03,9.944607503712177277e-03,1.002759393304586411e-02,9.875738061964511871e-03,1.004283223301172256e-02,1.002249680459499359e-02,9.975251741707324982e-03,9.927392937242984772e-03,9.892205707728862762e-03,9.672357700765132904e-03,9.664734825491905212e-03,9.851398877799510956e-03,9.737678803503513336e-03,9.856697171926498413e-03,9.931927546858787537e-03,1.005644537508487701e-02,9.805445559322834015e-03,9.915340691804885864e-03,1.006457023322582245e-02,9.799777530133724213e-03,9.852277114987373352e-03,9.876745752990245819e-03,9.961441159248352051e-03,9.782879613339900970e-03,9.848974645137786865e-03,9.960987605154514313e-03,9.943963959813117981e-03,9.742544963955879211e-03,9.877879172563552856e-03,9.985385462641716003e-03,9.834085591137409210e-03,9.945487603545188904e-03,9.889368899166584015e-03,1.000482868403196335e-02,9.739673696458339691e-03,1.003368850797414780e-02,1.000865828245878220e-02,9.815194644033908844e-03,9.583013132214546204e-03,1.014010608196258545e-02,9.980286471545696259e-03,9.737619198858737946e-03,9.853668510913848877e-03,1.004770770668983459e-02,9.780713357031345367e-03,9.847254492342472076e-03,1.014935504645109177e-02,9.965142235159873962e-03,9.958248585462570190e-03,9.696949273347854614e-03,1.030819397419691086e-02,9.856401942670345306e-03,9.898164309561252594e-03,9.858291596174240112e-03,9.795498102903366089e-03,9.700342081487178802e-03,9.642768651247024536e-03,9.871039539575576782e-03,9.968030266463756561e-03,1.003929320722818375e-02,9.909730404615402222e-03,9.620407596230506897e-03,9.910281747579574585e-03,9.942930191755294800e-03,9.689255617558956146e-03,1.003087125718593597e-02,1.013359241187572479e-02,1.020134612917900085e-02,9.958246722817420959e-03,1.018032990396022797e-02,9.804083034396171570e-03,9.811062365770339966e-03,9.992002509534358978e-03,9.566624648869037628e-03,9.787770919501781464e-03,1.005179528146982193e-02
9.948343969881534576e-03,9.908207692205905914e-03,9.810317307710647583e-03,9.469023905694484711e-03,9.705908596515655518e-03,1.002072729170322418e-02,9.702520444989204407e-03,9.780940599739551544e-03,1.011717133224010468e-02,9.875331073999404907e-03,9.491072036325931549e-03,9.750518947839736938e-03,9.989158250391483307e-03,9.857868775725364685e-03,9.851563721895217896e-03,1.009217556565999985e-02,9.848303161561489105e-03,9.831471368670463562e-03,1.001912821084260941e-02,1.015430968254804611e-02,9.825668297708034515e-03,1.009043026715517044e-02,9.850317612290382385e-03,9.971875697374343872e-03,9.699758142232894897e-03,9.860777296125888824e-03,9.846950881183147430e-03,1.013765111565589905e-02,1.000222098082304001e-02,1.005310658365488052e-02,1.016650069504976273e-02,9.782494045794010162e-03,9.577061980962753296e-03,1.033910084515810013e-02,9.625486098229885101e-03,9.755892679095268250e-03,9.927380830049514771e-03,9.933552704751491547e-03,9.988021105527877808e-03,1.005849894136190414e-02,1.019388251006603241e-02,1.020945515483617783e-02,9.553445503115653992e-03,1.001380104571580887e-02,9.871078655123710632e-03,9.800396859645843506e-03,1.007834356278181076e-02,9.815647266805171967e-03,1.017691753804683685e-02,9.422854520380496979e-03,1.015860028564929962e-02,9.832788258790969849e-03,9.875268675386905670e-03,9.850996546447277069e-03,1.018436066806316376e-02,9.890768676996231079e-03,9.929991327226161957e-03,1.022208202630281448e-02,1.019991375505924225e-02,9.856470860540866852e-03,1.014670636504888535e-02,9.949249215424060822e-03,9.647183120250701904e-03,9.580232203006744385e-03,9.984576143324375153e-03,1.000258699059486389e-02,9.714609012007713318e-03,9.683245792984962463e-03,9.877890348434448242e-03,9.537914767861366272e-03,9.946996346116065979e-03,1.033453457057476044e-02,1.015031710267066956e-02,9.771588258445262909e-03,9.606217034161090851e-03,1.032596733421087265e-02,1.000129710882902145e-02,1.011552195996046066e-02,9.797772392630577087e-03,9.782286360859870911e-03,9.747467935085296631e-03,9.656941518187522888e-03,9.903921745717525482e-03,9.816090576350688934e-03,1.000512391328811646e-02,9.889087639749050140e-03,9.838744997978210449e-03,9.954750537872314453e-03,1.006202306598424911e-02,9.833779186010360718e-03,9.816179983317852020e-03,9.933145716786384583e-03,1.021119765937328339e-02,9.811906144022941589e-03,9.946858510375022888e-03,1.002578157931566238e-02,9.864808991551399231e-03,9.983627125620841980e-03,9.157579392194747925e-03,1.012421119958162308e-02,9.606190025806427002e-03
